 1 1 1 1 -999 1 0 0 105 2 4 3 2 5 3 64 2 0 1 61.93 5.02 70.29 -1.6734084920891592 0 5
 2 2 2 2 -999 2 1 0 105 2 4 3 3 4 2 63 2 0 1 61.97 5.09 71.2 -1.3025696125605752 0 2412
 1 1 1 1 -999 1 0 1 106 2 4 4 2 3 3 65 2 0 1 62.03 5.17 72.63 -1.435290895760279 1 613
 3 3 2 2 -999 2 1 1 106 2 4 4 3 4 3 66 2 0 1 64.35 6.78 79.63 -1.3006178289841093 26 1395
 2 2 1 2 -999 1 1 1 107 2 4 5 3 3 3 68 2 0 1 61.98 5.16 70.27 -1.111294822066885 0 1315
 1 1 1 1 -999 1 0 0 107 2 4 5 2 5 2 67 2 0 1 61.9 5.35 71.04 -1.273292858913582 0 345
 2 2 2 2 -999 2 1 0 108 2 4 6 2 5 3 71 2 0 1 61.93 5.06 70.66 -1.4157730599956178 0 529
 1 1 1 1 -999 1 0 1 108 2 4 6 2 3 4 70 2 0 1 62.09 4.96 71.23 -1.2713410753371162 0 1621
 2 2 1 1 1 4 0 0 67 2 4 11 2 4 3 150 1 1 1 61.9 5.12 70.27 -1.230353620231325 0 1284
 2 4 4 3 1 3 0 0 53 2 5 10 3 4 3 110 1 1 1 71.99 5.65 83.02 0.3681571288945198 100 1599
 3 1 3 4 2 4 0 0 40 2 5 12 2 4 3 33 1 1 1 72.05 5.62 81.82 0.4598909569884339 99 326
 3 1 2 3 1 1 0 0 85 4 3 10 2 4 5 132 1 1 1 68.4 5.71 77.89 -0.178342272516025 70 629
 1 3 2 2 1 1 0 0 29 4 4 10 2 5 5 132 1 1 1 61.98 5.13 70.01 -1.5582532610776525 0 624
 4 2 3 3 3 2 0 0 66 2 5 10 2 4 3 113 1 1 1 71.91 5.48 81.23 0.4403731212237713 97 2258
 4 1 2 3 1 1 0 0 23 2 2 11 2 3 4 145 1 1 1 77.61 5.67 90.21 1.4299273944921504 146 2568
 3 3 3 3 2 2 0 0 33 2 3 11 2 4 2 141 1 1 1 68.37 5.51 78.3 -0.3422920929391893 65 1812
 4 3 4 4 1 1 0 0 74 3 5 2 4 2 6 58 1 1 1 74.72 6.26 87.17 0.6823942847055833 128 1094
 3 3 3 3 2 2 0 0 8 3 3 11 3 4 7 5 1 1 1 68.47 5.52 77.71 -0.2447029141158776 73 1400
 2 4 4 3 2 2 0 0 96 2 4 11 3 5 4 148 1 1 1 61.99 5.09 71.77 -1.1308126578315476 0 174
 1 2 3 3 2 3 0 0 78 2 5 10 3 5 4 106 1 1 1 71.91 5.52 82.12 0.4579391734119667 99 2446
 1 3 1 1 3 4 0 0 84 3 2 12 2 3 8 41 1 1 1 77.6 5.81 86.76 1.6758521251268967 145 436
 1 1 3 4 1 2 0 0 62 4 5 2 4 2 9 84 1 1 1 71.94 5.71 82.74 0.0968592117657132 100 1139
 2 1 3 4 1 4 0 0 37 3 4 12 2 3 6 37 1 1 1 64.4 6.84 81.23 -1.267437508184183 26 823
 2 1 1 2 1 4 0 0 7 2 3 10 2 5 2 103 1 1 1 68.35 5.66 79.09 -0.3793759808920473 71 2363
 1 2 2 2 1 1 0 0 89 4 3 11 2 4 9 9 1 1 1 68.61 5.73 78.41 -0.1607762203278283 75 1424
 4 3 4 4 3 1 0 0 73 3 3 2 4 2 8 73 1 1 1 68.44 5.29 77.68 -0.047572772892787 67 1123
 3 4 4 3 4 4 0 0 5 3 5 10 2 5 6 116 1 1 1 72.07 5.65 81.87 0.2354358456948159 98 1778
 2 3 3 3 1 4 0 0 48 2 4 12 3 4 4 26 1 1 1 61.79 5.11 70.73 -1.3552677691251642 0 2074
 1 2 2 2 2 1 0 0 87 4 5 10 2 3 10 138 1 1 1 71.88 5.35 82.24 0.6843460682820505 96 817
 1 1 2 3 2 1 0 0 100 4 5 11 2 4 5 12 1 1 1 72.08 5.58 82.4 0.4481802555296361 103 1134
 4 3 3 3 1 4 0 0 3 2 4 2 4 2 2 2 1 1 1 61.87 5.28 70.97 -1.1991250830078646 0 440
 1 3 3 2 2 1 0 0 15 4 2 12 2 5 10 60 1 1 1 77.69 5.65 88.75 1.53922727477426 152 125
 4 1 3 4 2 2 0 0 62 3 5 11 2 3 8 159 1 1 1 71.8 5.65 81.21 0.282278651530006 97 164
 2 1 1 2 4 2 0 0 20 2 3 11 2 4 3 149 1 1 1 68.49 5.42 77.59 -0.1256441159514361 68 256
 2 4 4 4 2 3 0 0 73 2 4 12 2 4 2 23 1 1 1 61.85 5.19 70.46 -1.179607247243203 0 1321
 2 2 1 1 2 3 0 0 82 4 5 10 3 5 5 132 1 1 1 71.96 5.56 81.76 0.4345177704943724 99 1587
 2 2 4 4 3 4 0 0 7 2 2 11 3 5 2 141 1 1 1 77.9 5.8 88.18 1.3889399393863606 151 1887
 2 1 1 1 1 2 0 0 84 4 2 2 4 2 5 88 1 1 1 77.5 5.91 87.51 1.2854954098336502 145 1959
 1 1 2 2 1 1 0 0 69 4 5 11 3 5 10 18 1 1 1 71.97 5.75 81.59 0.3466875095533913 99 929
 3 4 1 1 3 3 0 0 75 3 2 10 3 3 7 126 1 1 1 77.59 5.77 88.2 1.2640257904925216 144 635
 2 4 1 1 3 2 0 0 43 3 5 11 2 4 8 158 1 1 1 71.76 5.64 81.97 0.407192800423845 96 331
 2 3 4 3 1 1 0 0 64 4 2 12 3 5 10 60 1 1 1 77.89 5.68 88.75 1.390891722962828 157 2556
 2 1 3 3 1 1 0 0 35 4 5 12 2 3 9 48 1 1 1 71.99 5.41 81.56 0.4774570091766293 103 61
 4 1 1 1 4 1 0 0 35 2 4 11 2 3 3 153 1 1 1 69.29 7.07 81.03 -1.185462597972601 75 1517
 4 1 4 4 1 1 0 0 75 2 2 10 2 3 2 104 1 1 1 77.47 5.65 87.75 1.570455811997719 146 1205
 1 2 3 3 1 4 0 0 93 4 3 10 2 5 9 131 1 1 1 68.42 5.62 78.95 -0.221281511198282 65 1695
 2 2 3 3 2 2 0 0 65 2 5 10 2 5 3 113 1 1 1 71.91 5.43 81.23 0.5633354865411432 97 2457
 2 4 3 2 2 3 0 0 64 3 5 10 3 4 8 121 1 1 1 71.84 5.57 81.15 0.5008784120942236 98 731
 1 2 4 4 2 3 0 0 90 2 5 11 2 5 2 141 1 1 1 71.87 5.55 82.8 0.5535765686588126 99 1054
 2 1 1 1 3 1 0 0 35 4 3 11 2 3 9 10 1 1 1 68.44 5.46 78.64 -0.1510173024454977 68 533
 1 3 3 3 2 4 0 0 82 2 2 10 2 3 2 103 1 1 1 77.51 5.86 88.58 1.5060469539743335 148 2353
 2 1 1 1 1 4 0 0 42 4 3 11 2 3 5 15 1 1 1 62.64 5.46 76.04 -1.4899408359013335 9 2433
 2 3 4 4 3 3 0 0 24 2 4 11 3 4 4 147 1 1 1 61.97 4.93 70.82 -1.158137627902075 0 1711
 1 3 4 4 1 3 0 0 38 2 5 2 4 2 4 140 1 1 1 72.6 5.96 87.73 0.4735534420236976 107 1405
 3 4 3 3 3 2 0 0 94 3 2 12 2 3 7 43 1 1 1 77.52 5.62 87.47 1.1996169324691364 148 1495
 3 4 4 4 3 2 0 0 18 2 3 11 3 4 4 145 1 1 1 68.31 5.63 78.88 -0.0807530936927133 63 1802
 4 4 1 1 2 3 0 0 88 2 3 11 3 4 2 142 1 1 1 68.49 5.74 79.95 -0.0866084444221123 71 2348
 4 1 2 2 3 4 0 0 69 3 4 11 2 3 8 160 1 1 1 62.0 5.12 70.42 -1.2088840008901969 0 840
 2 4 4 4 1 2 0 0 13 2 2 12 3 5 3 32 1 1 1 77.39 5.78 87.34 1.289398976986582 142 418
 1 1 2 2 1 3 0 0 47 4 4 10 3 3 5 133 1 1 1 61.98 5.05 70.84 -1.2889071275253114 0 2244
 1 3 1 1 4 2 0 0 20 2 4 11 3 4 3 149 1 1 1 61.92 5.1 70.48 -1.2225464859254602 0 2550
 1 2 1 1 3 1 0 0 79 2 4 11 2 4 3 152 1 1 1 61.74 5.3 69.94 -1.6753602756656265 0 1612
 2 2 3 3 1 4 0 0 49 2 4 2 4 2 3 14 1 1 1 62.03 5.02 70.56 -1.193269732278467 0 1296
 4 2 1 1 1 1 0 0 79 4 5 12 2 4 9 48 1 1 1 71.85 5.55 81.11 0.4852641434824941 98 1613
 3 1 2 3 3 3 0 0 97 4 5 2 4 2 10 90 1 1 1 71.74 5.53 80.9 0.5633354865411432 96 2549
 2 2 2 3 4 2 0 0 15 2 3 2 4 2 3 25 1 1 1 68.44 5.6 77.91 -0.2603171827276072 70 2242
 4 1 4 4 2 3 0 0 48 3 4 10 2 4 6 115 1 1 1 61.94 5.27 71.51 -1.6519388727480309 0 640
 4 4 4 4 3 1 0 0 6 3 3 11 3 4 7 7 1 1 1 68.71 5.61 77.78 -0.0866084444221123 66 924
 4 1 3 4 2 4 0 0 93 2 2 12 2 5 3 31 1 1 1 77.92 5.6 86.96 1.4923844689390713 156 615
 2 3 4 4 2 1 0 0 28 2 2 2 4 2 2 2 1 1 1 77.69 5.74 89.03 1.4065059915745577 146 2053
 4 4 4 3 4 4 0 0 66 3 5 2 4 2 6 47 1 1 1 71.79 5.52 81.27 0.0070771672482676 95 2349
 1 1 4 4 1 4 0 0 94 2 5 11 2 5 4 146 1 1 1 71.63 5.74 81.55 0.2217733606595522 100 1493
 2 2 2 2 2 3 0 0 38 2 5 2 4 2 3 25 1 1 1 73.29 6.19 87.3 0.286182218682939 113 160
 1 3 3 3 1 2 0 0 57 4 4 12 2 4 10 56 1 1 1 61.99 5.13 71.75 -1.2030286501607976 0 2430
 3 3 1 1 2 2 0 0 10 4 5 2 4 2 10 93 1 1 1 72.04 5.61 81.49 0.1417502340244373 101 445
 1 4 2 1 3 4 0 0 44 3 3 10 2 4 7 125 1 1 1 68.53 5.58 78.64 -0.3169189064451278 67 813
 1 1 1 2 2 1 0 0 92 4 3 12 3 3 5 53 1 1 1 68.6 5.55 78.78 -0.010488884939929 66 1855
 3 4 4 2 3 3 0 0 22 3 4 12 2 4 6 34 1 1 1 61.86 5.04 70.56 -1.7202512979243494 0 2159
 2 1 4 4 4 4 0 0 83 3 5 11 2 3 6 156 1 1 1 71.91 5.78 81.84 0.3505910767063244 100 1995
 2 2 4 4 2 1 0 0 10 2 4 12 3 4 2 22 1 1 1 62.11 4.99 71.71 -1.3025696125605752 0 1693
 2 4 3 2 2 2 0 0 94 2 3 12 3 4 4 28 1 1 1 68.42 5.59 78.95 -0.3013046378333983 67 59
 1 3 2 2 3 1 0 0 71 4 4 11 2 3 9 10 1 1 1 62.02 4.99 72.98 -1.1952215158549329 1 251
 1 1 4 4 1 2 0 0 85 4 4 12 2 5 9 48 1 1 1 61.98 5.19 71.15 -1.4665194329837394 0 561
 2 1 1 2 2 1 0 0 76 4 4 11 2 4 10 18 1 1 1 62.04 5.09 71.03 -1.226450053078392 0 1020
 3 1 4 4 3 4 0 0 99 2 4 2 4 2 3 151 1 1 1 61.99 5.14 71.47 -1.519217589548327 0 928
 3 4 4 4 2 4 0 0 3 2 4 10 2 4 4 105 1 1 1 62.02 5.13 70.6 -1.4762783508660702 0 1961
 1 3 4 4 1 1 0 0 63 2 2 11 2 3 3 149 1 1 1 77.38 5.78 86.81 1.2854954098336502 145 1885
 3 1 4 4 4 2 0 0 57 3 3 2 4 2 8 72 1 1 1 68.44 5.59 79.69 -0.3227742571745267 65 1013
 2 1 3 4 3 1 0 0 59 4 3 12 2 3 5 55 1 1 1 68.49 5.6 77.59 -0.0983191458809101 67 1323
 4 4 2 1 2 2 0 0 22 3 2 10 2 5 7 126 1 1 1 77.58 5.77 87.44 1.3011096784453795 150 255
 1 3 4 4 4 3 0 0 1 2 4 10 2 3 4 105 1 1 1 61.99 4.99 70.64 -1.279148209642981 0 2524
 4 2 1 1 3 4 0 0 29 3 2 10 3 3 6 117 1 1 1 69.74 6.44 86.77 -0.2661725334570061 83 360
 2 3 3 3 2 1 0 0 5 2 3 2 4 2 4 129 1 1 1 68.51 5.58 78.2 -0.5218561819740818 69 1212
 4 4 3 3 4 2 0 0 53 3 4 2 4 2 6 47 1 1 1 65.63 7.05 80.75 -1.0722591505375596 37 1133
 3 2 2 2 3 4 0 0 1 4 3 12 2 4 9 51 1 1 1 68.66 5.59 78.1 0.0129325179776652 71 1763
 3 4 1 1 1 4 0 0 80 2 4 2 4 2 3 151 1 1 1 61.9 5.17 70.13 -1.4021105749603542 0 2075
 2 3 4 4 4 2 0 0 6 3 3 2 4 2 7 77 1 1 1 68.49 5.52 78.73 -0.0221995863987269 65 2086
 3 3 1 1 3 4 0 0 38 3 2 11 2 4 7 4 1 1 1 77.69 5.73 87.65 1.4865291182096725 147 808
 1 3 1 1 2 1 0 0 45 4 4 11 3 4 5 12 1 1 1 62.0 4.96 69.78 -1.3786891720427583 0 1125
 4 4 4 4 3 2 0 0 68 3 2 2 4 2 8 72 1 1 1 77.67 5.67 87.69 1.3772292379275628 150 156
 2 3 3 3 3 4 0 0 10 3 2 10 2 4 7 123 1 1 1 77.71 5.67 87.34 1.172291962398609 148 470
 3 2 1 1 2 2 0 0 37 4 2 12 2 4 5 55 1 1 1 77.75 5.67 87.6 1.578262946303585 148 1332
 2 2 3 3 2 3 0 0 4 2 5 2 4 2 4 118 1 1 1 72.01 5.4 81.08 0.5652872701176104 103 1575
 4 4 2 1 3 4 0 0 35 3 5 2 4 2 6 36 1 1 1 72.06 5.64 81.67 0.7136228219290437 96 1877
 4 3 4 4 3 2 0 0 72 3 5 12 2 4 6 38 1 1 1 71.87 5.59 80.81 0.5711426208470093 98 2273
 2 4 4 4 2 2 0 0 60 2 4 12 3 5 4 26 1 1 1 62.03 5.07 70.27 -1.2693892917606502 0 919
 1 3 2 2 2 2 0 0 91 4 3 12 2 5 9 51 1 1 1 68.42 5.72 78.48 -0.141258384563167 71 645
 3 1 1 1 2 4 0 0 9 2 3 11 3 5 2 142 1 1 1 68.46 5.68 77.33 -0.1256441159514361 70 2545
 4 3 2 2 1 3 0 0 78 3 3 2 4 2 6 36 1 1 1 68.56 5.5 77.44 -0.1139334144926396 72 272
 2 1 1 1 2 4 0 0 33 4 2 2 4 2 10 90 1 1 1 77.51 5.63 89.04 1.3635667528923006 147 938
 3 3 2 2 1 2 0 0 55 2 4 12 2 5 3 30 1 1 1 61.93 4.98 70.23 -1.5036033209365975 0 2255
 1 1 3 4 2 2 0 0 75 2 2 10 3 4 3 111 1 1 1 77.68 5.62 87.85 1.5294683568919294 148 1598
 2 2 1 1 3 1 0 0 53 2 3 12 2 5 2 21 1 1 1 68.36 5.37 77.14 -0.4633026746800953 64 1306
 3 4 3 2 2 4 0 0 42 3 4 11 3 3 8 159 1 1 1 62.05 5.01 71.27 -1.2635339410312514 0 1622
 2 2 4 4 3 4 0 0 65 2 4 10 3 5 4 106 1 1 1 68.17 7.21 81.38 -1.2049804337372636 60 2538
 1 1 2 4 3 1 0 0 3 2 2 2 4 2 4 107 1 1 1 77.44 5.79 87.02 1.1508223430574804 151 649
 3 2 1 1 1 1 0 0 9 4 2 11 2 5 10 19 1 1 1 77.68 5.44 87.83 1.2386526039984616 152 736
 2 4 4 3 4 1 0 0 13 2 5 2 4 2 4 118 1 1 1 72.12 5.54 81.69 0.1593162862126327 95 826
 2 3 4 4 3 3 0 0 55 3 5 10 2 4 7 125 1 1 1 74.76 6.16 86.66 0.6023711580704684 120 2065
 1 1 2 3 2 1 0 0 47 4 4 10 2 5 9 127 1 1 1 62.17 5.13 70.53 -1.261582157454784 0 2359
 2 2 1 1 3 2 0 0 91 2 4 12 2 3 3 33 1 1 1 62.06 5.06 70.31 -1.4021105749603542 0 1787
 1 2 1 1 2 1 0 0 90 4 3 10 3 4 10 137 1 1 1 68.39 5.41 77.01 -0.1275958995279033 62 1479
 2 4 1 1 4 3 0 0 92 2 3 2 4 2 3 25 1 1 1 68.4 5.57 77.72 -0.3325331750568573 66 151
 3 4 2 1 4 3 0 0 41 2 4 10 2 5 3 113 1 1 1 65.76 7.02 82.11 -1.1034876877610202 34 2419
 2 2 1 1 1 4 0 0 79 4 5 10 2 4 5 135 1 1 1 71.83 5.56 81.66 0.6745871503997185 97 455
 2 4 4 3 1 4 0 0 67 4 2 12 2 4 5 53 1 1 1 77.38 5.82 87.65 1.1996169324691364 144 1035
 4 2 2 2 3 3 0 0 59 3 2 12 2 4 6 34 1 1 1 77.66 5.93 87.57 1.5685040284212546 145 718
 4 2 2 2 4 4 0 0 73 3 4 10 2 4 8 122 1 1 1 61.97 5.15 70.54 -1.3337981497840357 0 2172
 2 4 3 2 2 4 0 0 69 3 2 11 3 4 8 159 1 1 1 77.63 5.79 87.6 1.4357827452215493 147 1983
 2 1 3 3 2 1 0 0 15 2 4 10 2 5 2 102 1 1 1 61.94 5.07 70.72 -1.4118694928426847 0 1532
 4 2 3 4 4 4 0 0 40 3 2 2 4 2 7 80 1 1 1 77.82 5.68 87.01 1.5372754911977955 152 51
 4 4 4 4 4 4 0 0 65 3 4 12 3 3 7 43 1 1 1 61.85 5.2 71.55 -1.314280314019373 0 260
 3 1 4 4 3 1 0 0 92 2 4 12 2 4 4 26 1 1 1 61.96 5.1 70.25 -1.279148209642981 0 347
 3 3 2 2 2 2 0 0 82 2 2 10 3 4 3 112 1 1 1 77.66 5.53 87.19 1.576311162727118 153 1227
 2 2 1 1 2 3 0 0 28 4 4 2 4 2 9 83 1 1 1 62.05 5.08 71.58 -1.1698483293608717 0 917
 1 1 3 4 3 3 0 0 7 2 3 2 4 2 3 25 1 1 1 68.45 5.61 78.97 -0.0182960192457938 67 1975
 1 1 3 4 2 1 0 0 41 2 3 12 3 5 2 21 1 1 1 68.51 5.53 78.68 -0.1724869217866261 69 2276
 2 3 1 1 1 2 0 0 79 2 2 10 2 5 4 105 1 1 1 77.69 5.7 87.58 1.453348797409746 150 1026
 1 1 3 3 2 2 0 0 69 4 5 11 2 3 10 18 1 1 1 71.97 5.47 81.07 0.5945640237646036 93 1333
 1 2 2 2 1 3 0 0 35 4 3 12 2 4 10 56 1 1 1 68.36 5.6 77.22 -0.3422920929391893 64 246
 2 3 2 2 2 4 0 0 80 3 4 2 4 2 6 47 1 1 1 62.01 5.16 70.43 -1.2654857246077171 0 140
 2 1 3 3 1 1 0 0 57 2 5 2 4 2 2 96 1 1 1 71.9 5.54 82.63 0.5203962478588863 95 451
 1 3 3 3 3 1 0 0 16 2 3 12 2 5 4 27 1 1 1 68.37 5.65 79.41 -0.2115225933159513 69 1128
 4 3 3 3 2 1 0 0 48 2 4 12 2 4 2 21 1 1 1 62.19 5.03 70.41 -1.189366165125534 0 1781
 3 3 4 4 4 3 0 0 13 3 2 12 2 5 7 43 1 1 1 77.7 5.7 88.44 1.44554166310388 150 2087
 2 1 3 3 4 2 0 0 76 3 2 11 2 3 7 5 1 1 1 77.71 5.77 87.57 1.3577114021629015 147 2079
 3 2 2 2 2 2 0 0 74 4 5 12 3 3 9 48 1 1 1 72.07 5.38 81.67 0.5769979715764069 101 1760
 1 1 3 3 1 2 0 0 22 2 5 10 2 3 3 113 1 1 1 71.97 5.51 81.86 0.5965158073410695 98 1137
 1 1 2 3 1 1 0 0 75 2 2 2 4 2 4 140 1 1 1 77.72 5.86 87.68 1.3030614620218468 149 444
 2 2 4 4 2 2 0 0 83 2 3 12 2 3 4 26 1 1 1 68.55 5.49 77.66 -0.2349439962335456 71 130
 1 1 3 3 1 3 0 0 1 4 2 11 2 4 9 9 1 1 1 70.85 6.67 86.03 0.0949074281892473 88 2526
 1 4 4 4 3 3 0 0 33 4 5 12 3 5 9 48 1 1 1 71.88 5.49 81.11 0.4852641434824941 100 261
 2 1 3 4 1 3 0 0 15 4 5 2 4 2 5 85 1 1 1 71.84 5.68 81.25 0.4325659869179065 97 1326
 3 1 1 2 3 4 0 0 3 2 5 11 2 3 4 148 1 1 1 72.12 5.39 81.56 0.6453103967527253 105 1011
 1 3 1 1 2 4 0 0 25 4 5 12 2 4 9 51 1 1 1 71.88 5.64 81.95 0.5691908372705421 102 1891
 1 1 4 4 1 2 0 0 94 4 2 10 3 5 9 131 1 1 1 77.49 5.8 88.01 1.4631077152920766 149 2263
 2 4 1 1 4 4 0 0 93 3 2 11 2 5 6 157 1 1 1 77.67 5.65 88.57 1.5489861926565904 151 1965
 1 1 2 2 2 3 0 0 3 4 4 2 4 2 10 90 1 1 1 62.01 5.08 72.1 -1.1034876877610202 1 933
 1 3 3 3 3 1 0 0 91 2 3 10 2 4 2 101 1 1 1 68.59 5.45 77.9 -0.0514763400457201 68 337
 4 1 4 4 1 1 0 0 96 4 4 10 2 3 10 139 1 1 1 62.05 5.23 70.72 -1.3162320975958388 0 2329
 2 3 3 3 2 1 0 0 88 2 4 10 2 5 4 106 1 1 1 61.94 5.12 70.65 -1.3806409556192245 0 67
 1 3 1 1 2 1 0 0 3 4 5 12 2 5 10 60 1 1 1 71.85 5.74 81.94 0.3505910767063244 96 1209
 4 4 3 3 4 4 0 0 33 3 3 11 3 5 7 6 1 1 1 68.41 5.64 78.75 -0.225185078351215 67 2157
 1 2 3 3 2 2 0 0 30 4 5 12 2 3 5 55 1 1 1 71.88 5.72 82.56 0.2959411365652696 98 735
 3 2 2 2 4 3 0 0 96 2 3 11 2 5 2 142 1 1 1 67.58 6.07 77.98 -1.183510814396135 59 537
 1 2 1 1 2 4 0 0 24 4 3 2 4 2 5 85 1 1 1 68.56 5.58 78.73 -0.4106045181155064 74 443
 4 4 2 1 4 3 0 0 60 3 5 12 2 4 7 43 1 1 1 72.09 5.73 83.19 0.3525428602827902 100 2440
 2 2 1 1 2 1 0 0 30 4 2 11 2 3 5 13 1 1 1 77.63 5.41 87.13 1.6387682371740389 154 1408
 1 4 2 1 1 3 0 0 25 2 3 11 2 3 2 144 1 1 1 68.41 5.57 77.49 -0.3715688465861825 65 1499
 4 2 2 2 2 2 0 0 63 2 2 2 4 2 3 14 1 1 1 77.62 5.6 88.08 1.7109842295032904 146 1806
 4 2 4 4 1 3 0 0 95 2 2 11 2 5 3 150 1 1 1 77.64 5.9 88.66 1.4982398196684703 150 2351
 1 1 3 4 1 2 0 0 28 4 5 2 4 2 5 87 1 1 1 71.78 5.52 81.38 0.3857231810827165 101 639
 3 4 2 1 2 1 0 0 67 2 4 2 4 2 4 107 1 1 1 61.87 5.3 71.66 -1.5114104552424623 0 2249
 3 1 4 4 1 3 0 0 30 3 4 12 2 4 7 43 1 1 1 62.02 5.2 71.49 -1.314280314019373 0 2557
 3 3 2 1 4 1 0 0 30 3 2 12 2 3 7 43 1 1 1 77.33 5.69 87.33 1.5060469539743335 146 1615
 4 3 4 4 3 1 0 0 82 2 3 10 2 3 4 108 1 1 1 68.49 5.64 77.69 -0.4867240775976896 66 1300
 3 4 3 3 4 3 0 0 41 3 2 10 2 3 8 119 1 1 1 77.51 5.76 88.5 1.3050132455983114 150 1617
 1 3 3 3 3 4 0 0 3 2 4 10 3 5 3 110 1 1 1 63.22 5.97 82.63 -1.152282277172676 12 2554
 1 3 4 3 1 1 0 0 42 4 3 10 2 3 5 133 1 1 1 68.5 5.8 77.6 -0.3325331750568573 73 2248
 3 2 1 1 2 2 0 0 16 4 3 10 2 4 9 127 1 1 1 63.44 5.99 76.59 -1.308424963289974 17 644
 1 2 1 1 3 4 0 0 15 3 2 11 2 4 6 154 1 1 1 77.8 5.7 87.38 1.6094914835270442 151 956
 1 1 2 3 3 2 0 0 64 4 3 12 3 5 9 51 1 1 1 68.71 5.55 78.66 -0.25836539915114 71 839
 1 3 3 2 3 3 0 0 64 2 3 12 2 3 4 27 1 1 1 68.54 5.69 78.97 -0.5062419133623522 71 2354
 2 2 2 2 2 1 0 0 69 4 5 11 2 5 9 10 1 1 1 71.61 5.53 81.99 0.3330250245181276 93 1800
 1 1 3 3 2 3 0 0 16 4 2 12 3 4 10 57 1 1 1 77.51 5.8 87.79 1.515805871856667 143 1497
 4 4 1 1 2 2 0 0 68 2 4 2 4 2 3 14 1 1 1 65.73 7.03 79.97 -1.2654857246077171 39 1406
 3 3 1 1 2 2 0 0 68 2 3 12 2 3 2 22 1 1 1 68.52 5.66 78.09 -0.676047084514914 68 162
 1 1 2 3 3 4 0 0 43 2 2 11 2 4 3 150 1 1 1 77.57 5.85 88.66 1.4982398196684703 148 2437
 2 2 3 3 2 2 0 0 88 2 3 12 2 3 2 22 1 1 1 68.44 5.56 78.09 -0.393038465927311 69 449
 1 2 1 1 4 2 0 0 78 4 5 2 4 2 9 81 1 1 1 71.72 5.69 84.5 0.4149999347297097 96 755
 2 2 4 4 4 1 0 0 94 2 4 12 2 5 2 24 1 1 1 61.98 5.19 70.3 -1.2381607545371898 0 453
 1 2 2 2 3 4 0 0 89 3 4 2 4 2 7 78 1 1 1 61.95 5.08 70.45 -1.2557268067253866 0 142
 3 4 4 4 2 4 0 0 31 3 5 11 3 3 6 156 1 1 1 71.82 5.59 80.91 0.4598909569884339 97 467
 1 3 2 2 3 1 0 0 7 4 2 2 4 2 9 84 1 1 1 77.55 5.6 88.05 1.6094914835270442 146 1112
 1 2 2 2 1 4 0 0 16 4 2 10 2 4 9 130 1 1 1 77.68 5.57 87.21 1.390891722962828 151 1788
 3 4 4 4 2 3 0 0 49 3 3 12 2 4 6 37 1 1 1 68.33 5.51 77.4 -0.221281511198282 65 2099
 2 2 1 1 2 1 0 0 69 4 5 11 3 5 9 8 1 1 1 71.9 5.81 81.62 0.4833123599060282 96 1750
 1 4 4 3 3 2 0 0 46 3 3 12 3 5 7 45 1 1 1 68.6 5.65 78.15 -0.1061262801867749 69 1143
